chromosome	tool	competitor_ps	competitor_accuracy	competitor_reads	competitor_discordant_reads	gap_start	gap_end	gap_bp	left_graph_ps	right_graph_ps	truth_hets	shared_hets	catalog_sites	graph_candidates	graph_phased_sites	private_sites	competitor_phased_sites	clean_het_snps	clean_het_indels	repeat_het_indels	filtered_ref_only	filtered_high_af	filtered_low_af	filtered_low_depth	filtered_no_reads	primary_reason
chr12	whatshap_opt	21226317	0.9983	3473	6	21263902	21297420	33518	21229205	21297420	1	1	481	2	0	1	1	0	0	2	409	72	0	1	0	repeat_indels_excluded
chr12	whatshap_opt	18245713	0.9984	8749	14	20215441	20248831	33390	19714333	20251383	2	2	405	5	0	0	1	0	0	9	358	40	9	0	0	repeat_indels_excluded
chr12	whatshap_opt	8248466	0.9984	3820	6	8993812	9026863	33051	8701984	9032347	2	2	377	3	1	0	2	1	0	2	373	1	0	0	0	block_stitching
chr12	whatshap_opt	3937361	0.9957	1852	8	4327635	4360209	32574	3937361	4360209	2	2	462	6	0	0	2	0	0	6	452	1	6	0	0	repeat_indels_excluded
chr12	whatshap_opt	41912119	0.9968	4053	13	42114546	42146984	32438	41912119	42146984	3	3	415	5	0	0	2	0	0	6	407	4	3	0	0	repeat_indels_excluded
chr12	whatshap_opt	75851330	0.9924	1178	9	75886047	75918045	31998	75851330	75920552	3	5	467	2	0	0	2	0	0	2	406	59	2	0	0	repeat_indels_excluded
chr12	whatshap_opt	18245713	0.9984	8749	14	20273586	20305124	31538	20251383	20305124	2	2	460	4	0	0	1	0	0	4	449	7	0	0	0	repeat_indels_excluded
chr12	whatshap_opt	17645134	0.9919	2480	20	17777902	17809309	31407	17645134	17809308	4	4	365	2	0	0	2	0	0	4	343	19	4	0	0	repeat_indels_excluded
chr12	whatshap_opt	22787334	0.9995	1966	1	23079903	23110923	31020	22787334	23121221	2	1	295	2	0	0	1	0	0	3	289	3	2	0	0	repeat_indels_excluded
chr12	whatshap_opt	51758759	0.9942	689	4	51805217	51835817	30600	51758759	51853315	2	1	404	2	1	0	1	1	0	1	393	1	9	0	0	block_stitching
chr12	whatshap_opt	111245009	0.996	5212	21	112149816	112180186	30370	112105860	112188085	3	3	245	7	0	0	3	1	0	6	234	0	5	0	0	clean_candidate_unphased
chr12	whatshap_opt	86320764	0.9962	520	2	86330477	86360625	30148	86320764	86360625	1	1	441	1	0	0	1	0	0	1	391	47	3	0	0	repeat_indels_excluded
chr12	whatshap_opt	44471515	0.9972	3952	11	45166366	45196016	29650	45155523	45196016	1	1	376	5	0	0	1	0	0	8	367	1	4	0	0	repeat_indels_excluded
chr12	whatshap_opt	109005512	1.0	2858	0	109658890	109687437	28547	109005512	109689312	5	5	369	6	0	0	5	2	0	4	358	2	4	0	0	clean_candidate_unphased
chr12	whatshap_opt	45394406	1.0	971	0	45407561	45435615	28054	45394628	45435615	1	1	336	3	0	0	1	0	0	4	279	54	0	0	3	repeat_indels_excluded
chr12	whatshap_opt	101532168	1.0	1715	0	101605481	101633408	27927	101532168	101633408	2	2	399	3	0	0	1	0	0	3	372	27	0	1	0	repeat_indels_excluded
chr12	whatshap_opt	128607742	0.9991	4225	4	129490069	129517639	27570	129390056	129521465	1	1	400	2	0	0	1	0	0	2	350	51	1	0	0	repeat_indels_excluded
chr12	whatshap_opt	23298149	0.9966	3526	12	23757924	23785124	27200	23256978	23785124	2	2	327	4	0	1	2	1	0	3	298	25	3	0	0	clean_candidate_unphased
chr12	whatshap_opt	41912119	0.9968	4053	13	42236067	42262833	26766	42232108	42262833	4	4	332	5	0	0	3	0	0	7	322	0	5	0	0	repeat_indels_excluded
chr12	whatshap_opt	124572917	0.9967	5749	19	125928910	125955433	26523	125920680	125955433	6	5	414	9	0	0	3	1	0	14	399	3	10	0	1	clean_candidate_unphased
chr12	whatshap_opt	56621636	1.0	3783	0	56951919	56978140	26221	56625505	56978140	2	2	234	3	0	0	2	0	0	3	228	2	2	0	0	repeat_indels_excluded
chr12	whatshap_opt	25608513	0.9969	4575	14	26132858	26158668	25810	26016903	26158668	0	0	311	0	0	0	0	0	0	0	309	0	2	0	0	catalog_site_not_candidate
chr12	whatshap_opt	81092816	1.0	958	0	81101421	81127126	25705	81092816	81127402	0	0	367	0	0	0	0	0	0	0	366	0	1	0	0	catalog_site_not_candidate
chr12	whatshap_opt	23298149	0.9966	3526	12	23833971	23858836	24865	23785124	23858836	4	2	385	4	0	0	0	0	0	5	378	10	1	2	0	repeat_indels_excluded
chr12	whatshap_opt	79152628	0.9933	596	4	79243920	79268544	24624	79152628	79270100	1	1	285	3	0	0	1	0	0	4	255	26	2	0	0	repeat_indels_excluded
chr12	whatshap_opt	124572917	0.9967	5749	19	125364026	125388534	24508	125064983	125388534	0	0	291	0	0	0	0	0	0	0	274	17	0	0	0	catalog_site_not_candidate
chr12	whatshap_opt	81486485	0.9996	5367	2	81956288	81980667	24379	81513844	81980667	0	0	300	0	0	0	0	0	0	0	298	1	1	0	0	catalog_site_not_candidate
chr12	whatshap_opt	47157890	0.9979	3788	8	47948274	47972498	24224	47689100	47972498	3	2	298	1	0	0	0	0	0	1	246	55	0	0	0	repeat_indels_excluded
chr12	whatshap_opt	131894154	0.9952	625	3	131920889	131944887	23998	131907627	131955227	2	1	309	7	0	0	1	0	0	9	299	1	5	0	0	repeat_indels_excluded
chr12	whatshap_opt	56226866	0.9972	1429	4	56338270	56362234	23964	56293152	56365135	5	4	232	10	0	0	2	0	0	12	212	4	10	0	0	repeat_indels_excluded
chr12	whatshap_opt	112802342	0.9958	3826	16	113354298	113378104	23806	112802342	113378104	3	3	333	8	0	0	1	1	0	9	315	6	8	1	0	clean_candidate_unphased
chr12	whatshap_opt	120369904	0.9997	3644	1	121256761	121280056	23295	120377082	121280056	3	3	333	3	0	1	2	0	0	3	327	1	3	0	0	repeat_indels_excluded
chr12	whatshap_opt	51758759	0.9942	689	4	51902847	51926107	23260	51853315	51926107	1	1	231	3	0	0	0	0	0	4	227	0	2	0	0	repeat_indels_excluded
chr12	whatshap_opt	112802342	0.9958	3826	16	113600698	113623816	23118	113378104	113623816	3	3	347	3	0	0	2	0	0	4	340	6	1	0	1	repeat_indels_excluded
chr12	whatshap_opt	86320764	0.9962	520	2	86373106	86396039	22933	86360625	86396039	7	7	301	5	0	0	3	1	0	5	287	11	3	9	0	clean_candidate_unphased
chr12	whatshap_opt	17645134	0.9919	2480	20	17828771	17851500	22729	17809308	17851500	0	1	322	3	0	0	0	0	0	3	302	20	2	0	0	repeat_indels_excluded
chr12	whatshap_opt	65929643	0.9986	7113	10	67468235	67490822	22587	67070984	67494573	0	0	275	2	0	0	0	0	1	1	265	9	1	0	0	clean_candidate_unphased
chr12	whatshap_opt	2015747	0.9957	925	4	2030274	2052322	22048	2014545	2059247	0	0	299	1	0	0	0	0	0	2	295	0	4	0	0	repeat_indels_excluded
chr12	whatshap_opt	94509663	0.9989	9737	11	96381641	96403552	21911	95813559	96403552	0	0	281	2	0	0	0	0	0	3	249	32	0	1	0	repeat_indels_excluded
chr12	whatshap_opt	115642949	0.9985	11251	17	117781348	117803258	21910	117404271	117806448	4	2	344	1	0	0	2	0	0	1	338	2	3	0	0	repeat_indels_excluded
chr12	whatshap_opt	15773242	0.9951	2456	12	15948599	15970450	21851	15803821	15984808	2	2	278	1	0	0	0	0	0	1	269	9	0	2	0	repeat_indels_excluded
chr12	whatshap_opt	64010101	0.9908	1515	14	64080957	64102459	21502	64070387	64110030	1	0	218	0	0	0	0	0	0	0	218	0	0	0	0	catalog_site_not_candidate
chr12	whatshap_opt	516773	0.9995	6146	3	1582019	1603397	21378	859855	1612109	2	1	336	2	0	0	0	0	0	3	327	9	0	1	0	repeat_indels_excluded
chr12	whatshap_opt	48706770	0.9961	4100	16	48997884	49019258	21374	48992923	49031669	1	1	158	2	0	0	1	0	0	3	153	1	2	0	0	repeat_indels_excluded
chr12	whatshap_opt	21226317	0.9983	3473	6	21662343	21683588	21245	21661964	21683586	0	0	252	2	1	0	0	0	0	2	248	0	2	0	0	block_stitching
chr12	whatshap_opt	74876286	0.9992	3857	3	75204598	75225703	21105	75173819	75232062	3	3	218	1	0	1	3	0	0	1	216	1	0	0	0	repeat_indels_excluded
chr12	whatshap_opt	74876286	0.9992	3857	3	75148081	75169039	20958	74920741	75173819	0	0	246	1	0	0	0	0	0	1	214	34	0	1	0	repeat_indels_excluded
chr12	whatshap_opt	8248466	0.9984	3820	6	8381294	8402164	20870	8286940	8404941	1	1	422	2	0	0	0	0	0	2	355	64	4	0	0	repeat_indels_excluded
chr12	whatshap_opt	76226371	0.9969	4835	15	76742549	76763305	20756	76254701	76763305	3	2	274	3	0	0	2	0	0	3	259	14	0	0	0	repeat_indels_excluded
chr12	whatshap_opt	43783842	0.9947	2276	12	43874898	43895653	20755	43843417	43908809	1	1	275	3	0	0	1	0	0	3	272	0	1	0	0	repeat_indels_excluded
chr12	whatshap_opt	57871670	0.9967	3593	12	57925210	57945851	20641	57875794	57949476	2	2	258	2	0	0	0	0	0	5	254	2	0	0	0	repeat_indels_excluded
chr12	whatshap_opt	43783842	0.9947	2276	12	43945661	43966295	20634	43908809	43975492	0	0	229	2	0	0	0	0	0	2	227	0	0	0	0	repeat_indels_excluded
chr12	whatshap_opt	76226371	0.9969	4835	15	76826907	76847400	20493	76763305	76849452	5	8	274	2	0	0	5	0	0	4	231	44	0	0	0	repeat_indels_excluded
chr12	whatshap_opt	87227486	0.9946	6166	33	87242489	87262488	19999	87227486	87262488	1	0	292	5	0	0	0	0	0	6	287	0	1	0	0	repeat_indels_excluded
chr12	whatshap_opt	87227486	0.9946	6166	33	88103483	88123462	19979	87757052	88123461	0	0	203	2	0	0	0	0	0	4	200	1	1	0	0	repeat_indels_excluded
chr12	whatshap_opt	107617590	0.9984	625	1	107624124	107643866	19742	107617590	107653833	2	2	228	3	0	0	0	0	0	5	217	8	2	0	0	repeat_indels_excluded
chr12	whatshap_opt	64010101	0.9908	1515	14	64050910	64070387	19477	64013748	64070387	0	1	211	4	0	0	1	0	0	4	207	1	2	0	0	repeat_indels_excluded
chr12	whatshap_opt	40493795	1.0	1022	0	40555554	40574501	18947	40493795	40574501	1	1	257	1	0	0	0	0	0	1	227	30	0	1	0	repeat_indels_excluded
chr12	whatshap_opt	14548492	0.994	3161	19	14574410	14593041	18631	14548492	14593040	0	0	317	3	1	0	0	0	0	3	267	45	1	0	0	block_stitching
chr12	whatshap_opt	72401267	1.0	1783	0	72702954	72721435	18481	72401267	72733778	0	0	231	0	0	0	0	0	0	0	227	3	3	0	0	catalog_site_not_candidate
chr12	whatshap_opt	40342650	0.9983	605	1	40400850	40419330	18480	40342650	40419983	0	0	259	0	0	0	0	0	0	0	258	0	1	0	0	catalog_site_not_candidate
chr12	whatshap_opt	16513785	0.9994	5171	3	16916787	16935146	18359	16516402	16935942	0	0	212	2	0	0	0	0	0	2	201	9	2	0	0	repeat_indels_excluded
chr12	whatshap_opt	115642949	0.9985	11251	17	116552026	116570310	18284	115655282	116574596	1	2	266	3	0	0	1	0	0	3	260	4	6	0	0	repeat_indels_excluded
chr12	whatshap_opt	98775768	0.9997	6551	2	98899411	98917671	18260	98775768	98931012	1	1	190	1	0	1	1	0	0	1	187	2	0	0	0	repeat_indels_excluded
chr12	whatshap_opt	124572917	0.9967	5749	19	124796413	124814425	18012	124613904	124831165	1	1	278	1	0	0	1	0	0	1	254	24	0	0	0	repeat_indels_excluded
chr12	whatshap_opt	115642949	0.9985	11251	17	117080027	117098025	17998	116574596	117106425	0	0	278	2	0	0	0	0	0	2	255	19	2	0	0	repeat_indels_excluded
chr12	whatshap_opt	54849449	0.9979	2399	5	55318625	55336476	17851	55302341	55349124	1	0	287	2	0	0	0	0	0	7	283	1	0	0	0	repeat_indels_excluded
chr12	whatshap_opt	23298149	0.9966	3526	12	24007406	24025010	17604	23992113	24036248	3	1	268	3	1	0	1	2	0	1	239	27	0	0	0	block_stitching
chr12	whatshap_opt	24071938	0.9995	4222	2	24106886	24124230	17344	24080947	24129119	0	0	251	0	0	0	0	0	0	0	247	3	1	0	0	catalog_site_not_candidate
chr12	whatshap_opt	82917208	1.0	633	0	82982632	82999465	16833	82921558	82999465	1	0	302	3	0	0	0	0	0	4	296	3	1	0	0	repeat_indels_excluded
chr12	whatshap_opt	516773	0.9995	6146	3	833447	850059	16612	776600	859855	1	0	188	1	0	0	0	0	0	1	185	3	1	0	0	repeat_indels_excluded
chr12	whatshap_opt	41912119	0.9968	4053	13	42668404	42684873	16469	42262833	42686879	1	1	275	1	0	0	0	0	0	2	229	48	1	1	0	repeat_indels_excluded
chr12	whatshap_opt	22283842	0.9957	2098	9	22429778	22445431	15653	22321325	22454608	4	2	167	5	0	0	1	0	0	6	162	1	0	0	0	repeat_indels_excluded
chr12	whatshap_opt	516773	0.9995	6146	3	756080	771534	15454	516773	776600	1	1	176	1	0	0	1	0	0	1	174	0	1	0	0	repeat_indels_excluded
chr12	whatshap_opt	77378059	0.9993	1393	1	77588922	77604272	15350	77512968	77610001	1	1	159	3	0	0	1	0	0	7	155	1	0	0	0	repeat_indels_excluded
chr12	whatshap_opt	97600354	0.9984	4979	8	98354085	98369322	15237	97600354	98378528	1	1	193	2	0	0	0	0	0	2	164	29	0	0	0	repeat_indels_excluded
chr12	whatshap_opt	23298149	0.9966	3526	12	23976939	23992113	15174	23858836	23992113	2	3	200	5	0	0	0	0	0	7	179	20	1	1	0	repeat_indels_excluded
chr12	whatshap_opt	11450380	0.9996	7013	3	12188747	12203352	14605	12124498	12203352	0	0	247	1	0	0	0	0	0	1	222	18	7	1	0	repeat_indels_excluded
chr12	whatshap_opt	21226317	0.9983	3473	6	21647582	21661964	14382	21605811	21661964	0	0	133	1	0	0	0	0	0	1	131	1	1	0	0	repeat_indels_excluded
chr12	whatshap_opt	7381521	0.9988	3389	4	8169830	8183801	13971	7969637	8183789	2	1	221	3	1	0	1	0	0	3	215	2	1	0	0	block_stitching
chr12	whatshap_opt	30826621	0.9995	15817	8	30943043	30956528	13485	30826621	30966265	0	0	242	1	0	0	0	0	0	1	241	0	1	0	0	repeat_indels_excluded
chr12	whatshap_opt	7381521	0.9988	3389	4	7952408	7965829	13421	7381521	7969637	0	1	246	1	0	0	0	0	0	1	209	37	2	1	1	repeat_indels_excluded
chr12	whatshap_opt	25608513	0.9969	4575	14	25996808	26010220	13412	25676727	26016903	3	3	149	2	0	0	0	0	0	2	147	6	0	1	0	repeat_indels_excluded
chr12	whatshap_opt	111245009	0.996	5212	21	112422574	112435938	13364	112409766	112445513	0	0	104	2	0	0	0	0	0	2	99	1	2	0	0	repeat_indels_excluded
chr12	whatshap_opt	8248466	0.9984	3820	6	8688810	8701999	13189	8404941	8701984	3	2	179	6	2	0	2	2	0	4	169	6	4	0	0	block_stitching
chr12	whatshap_opt	76226371	0.9969	4835	15	76926832	76939598	12766	76849452	76939595	2	2	167	9	1	0	0	1	0	9	153	1	6	0	0	block_stitching
chr12	whatshap_opt	51966331	0.9963	2186	8	52191505	52204083	12578	52108512	52204083	4	3	161	5	0	0	2	0	0	8	155	3	0	0	0	repeat_indels_excluded
chr12	whatshap_opt	11450380	0.9996	7013	3	12817103	12829502	12399	12569852	12840984	3	4	173	8	1	0	3	3	0	8	162	3	3	1	0	block_stitching
chr12	whatshap_opt	15773242	0.9951	2456	12	16213193	16225083	11890	15984808	16225083	1	1	165	0	0	0	0	0	0	0	159	7	0	0	0	catalog_site_not_candidate
chr12	whatshap_opt	111245009	0.996	5212	21	112078615	112090471	11856	111342950	112105860	2	1	99	6	0	0	1	0	0	8	92	0	1	0	0	repeat_indels_excluded
chr12	whatshap_opt	94509663	0.9989	9737	11	94671884	94683651	11767	94509663	94683651	0	0	245	1	0	0	0	0	0	1	234	9	1	0	0	repeat_indels_excluded
chr12	whatshap_opt	49829339	0.9983	7477	13	51296213	51307931	11718	50621186	51317352	1	1	135	3	0	0	0	0	0	3	129	1	3	0	0	repeat_indels_excluded
chr12	whatshap_opt	81486485	0.9996	5367	2	81489285	81500762	11477	81486485	81513844	1	1	134	1	0	0	0	0	0	1	119	14	2	0	0	repeat_indels_excluded
chr12	whatshap_opt	97600354	0.9984	4979	8	98564272	98575654	11382	98378528	98591573	0	0	148	0	0	0	0	0	0	0	139	7	2	0	0	catalog_site_not_candidate
chr12	whatshap_opt	103465161	0.9998	5428	1	103668153	103679217	11064	103465161	103691597	0	0	124	1	0	0	0	0	0	1	122	0	2	0	0	repeat_indels_excluded
chr12	whatshap_opt	20353640	0.9972	3184	9	20467267	20478312	11045	20370624	20481712	15	15	124	15	0	0	14	11	0	4	108	0	2	0	0	clean_candidate_unphased
chr12	whatshap_opt	14548492	0.994	3161	19	15197217	15208103	10886	14650919	15208103	0	0	100	2	0	0	0	0	0	3	99	0	0	0	0	repeat_indels_excluded
chr12	whatshap_opt	11450380	0.9996	7013	3	12542779	12553491	10712	12203352	12569852	1	1	145	1	0	0	1	0	0	1	143	0	2	0	0	repeat_indels_excluded
chr12	whatshap_opt	87227486	0.9946	6166	33	88367325	88378031	10706	88123461	88391655	1	1	129	1	0	0	0	0	0	1	126	2	2	0	0	repeat_indels_excluded
chr12	whatshap_opt	62813954	0.9994	5142	3	63161300	63171996	10696	62814727	63183980	0	0	154	0	0	0	0	0	0	0	150	1	3	0	0	catalog_site_not_candidate
chr12	whatshap_opt	128607742	0.9991	4225	4	128718146	128728429	10283	128607741	128733401	0	0	137	0	0	0	0	0	0	0	127	10	0	0	0	catalog_site_not_candidate
chr12	whatshap_opt	11450380	0.9996	7013	3	13022146	13032022	9876	12840984	13039039	2	2	96	2	0	0	1	0	0	2	94	2	0	0	0	repeat_indels_excluded
chr12	whatshap_opt	54849449	0.9979	2399	5	55255646	55265307	9661	54858055	55275151	2	1	123	2	0	0	1	1	0	1	121	0	0	0	0	clean_candidate_unphased
chr12	whatshap_opt	54849449	0.9979	2399	5	55292885	55302341	9456	55275151	55302341	1	0	161	0	0	0	0	0	0	0	155	8	0	0	0	catalog_site_not_candidate
chr12	whatshap_opt	42866345	0.9978	925	2	42893285	42902689	9404	42874413	42910889	0	0	105	0	0	0	0	0	0	0	84	21	0	0	0	catalog_site_not_candidate
chr12	whatshap_opt	111245009	0.996	5212	21	112393035	112401769	8734	112188085	112409766	0	0	53	1	0	0	0	0	0	1	51	0	1	0	0	repeat_indels_excluded
chr12	whatshap_opt	4942049	1.0	2134	0	5411034	5419503	8469	4942049	5430202	0	0	105	0	0	0	0	0	0	0	102	2	1	0	0	catalog_site_not_candidate
chr12	whatshap_opt	84964779	0.9998	5131	1	85829276	85837682	8406	84964778	85841907	0	0	148	1	0	0	0	0	0	1	98	50	1	0	0	repeat_indels_excluded
chr12	whatshap_opt	3115178	0.9971	2740	8	3529912	3538260	8348	3115178	3538259	0	0	80	1	1	0	0	0	0	1	78	0	1	0	0	block_stitching
chr12	whatshap_opt	88672112	0.9943	2118	12	88964514	88972521	8007	88750349	88977373	4	2	76	3	0	0	2	0	0	4	72	2	1	0	0	repeat_indels_excluded
chr12	whatshap_opt	65929643	0.9986	7113	10	66184270	66192199	7929	65978346	66197743	0	0	86	2	0	0	0	0	0	2	83	1	1	0	0	repeat_indels_excluded
chr12	whatshap_opt	2015747	0.9957	925	4	2138782	2146703	7921	2059247	2156222	0	0	89	0	0	0	0	0	0	0	89	0	0	0	0	catalog_site_not_candidate
chr12	whatshap_opt	80698761	0.9953	1274	6	80779184	80786946	7762	80698761	80786946	3	3	82	2	0	0	2	0	0	2	73	12	1	1	0	repeat_indels_excluded
chr12	whatshap_opt	77378059	0.9993	1393	1	77493304	77500759	7455	77378059	77512968	0	0	87	1	0	0	0	0	1	0	86	0	1	0	0	clean_candidate_unphased
chr12	whatshap_opt	20353640	0.9972	3184	9	20565323	20571820	6497	20481712	20588454	1	1	100	1	0	0	1	0	0	1	99	0	1	0	0	repeat_indels_excluded
chr12	whatshap_opt	56621636	1.0	3783	0	57234172	57239693	5521	56978140	57250645	1	0	32	0	0	0	0	0	0	0	28	4	0	0	0	catalog_site_not_candidate
chr12	whatshap_opt	124572917	0.9967	5749	19	125060000	125064983	4983	124831165	125064983	1	1	86	3	0	0	1	0	0	3	61	19	3	0	0	repeat_indels_excluded
chr12	whatshap_opt	126568848	0.9987	1492	2	126838941	126843370	4429	126568848	126844939	61	1	574	0	0	0	1	0	0	0	484	0	0	2	88	catalog_site_not_candidate
chr12	whatshap_opt	115642949	0.9985	11251	17	117389379	117393665	4286	117106425	117404271	0	0	39	0	0	0	0	0	0	0	37	1	1	0	0	catalog_site_not_candidate
chr12	whatshap_opt	76226371	0.9969	4835	15	77193111	77196713	3602	76939595	77205128	1	0	46	1	0	0	0	1	0	0	44	1	0	0	0	clean_candidate_unphased
chr12	whatshap_opt	11450380	0.9996	7013	3	12110715	12113809	3094	11464606	12124498	2	0	22	2	0	0	0	1	1	0	19	2	0	0	0	clean_candidate_unphased
chr12	whatshap_opt	124239115	1.0	1069	0	124370617	124373142	2525	124239115	124387741	0	0	41	0	0	0	0	0	0	0	41	0	0	0	0	catalog_site_not_candidate
chr12	whatshap_opt	69160230	0.999	2045	2	69436659	69439105	2446	69160230	69448254	0	0	28	0	0	0	0	0	0	0	28	0	0	0	0	catalog_site_not_candidate
chr12	whatshap_opt	49829339	0.9983	7477	13	50606612	50609042	2430	49983466	50621186	0	0	15	1	0	0	0	0	0	2	15	0	0	0	0	repeat_indels_excluded
chr12	whatshap_opt	18245713	0.9984	8749	14	19703065	19705284	2219	18245667	19714333	2	1	41	1	0	0	0	1	0	0	38	3	0	0	0	clean_candidate_unphased
chr12	whatshap_opt	8248466	0.9984	3820	6	8268190	8269826	1636	8251459	8286940	0	0	32	1	0	0	0	0	0	1	32	0	0	0	0	repeat_indels_excluded
chr12	whatshap_opt	98775768	0.9997	6551	2	99562687	99563665	978	98931012	99572908	1	0	13	1	0	0	0	1	0	0	12	0	0	0	0	clean_candidate_unphased
chr12	whatshap_opt	52975377	0.9975	803	2	53105294	53105956	662	52975377	53102495	1	1	10	1	0	0	1	0	0	2	9	0	0	0	0	repeat_indels_excluded
chr12	whatshap_opt	80016367	0.999	2865	3	80291691	80291981	290	80036228	80300592	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	catalog_site_not_candidate
chr18	hiphase	46128191	0.9983	2981	5	46185393	46302851	117458	46129116	46320856	17	16	1510	21	2	2	16	2	0	24	1466	8	27	2	0	block_stitching
chr18	hiphase	33179887	0.9932	1177	8	33319321	33429051	109730	33308109	33429051	13	17	1111	15	4	1	17	4	1	13	1080	7	11	0	0	block_stitching
chr18	hiphase	69411389	0.9988	11220	13	71439208	71538123	98915	71421324	71547227	8	7	1493	14	6	0	7	4	3	12	1291	192	5	1	1	block_stitching
chr18	hiphase	51807747	0.9997	3541	1	52053305	52147183	93878	51807747	52156413	6	6	1212	4	2	3	6	2	0	2	1193	10	6	0	0	block_stitching
chr18	hiphase	6097849	0.9982	7843	14	6325477	6398154	72677	6273770	6405987	7	7	969	9	2	0	7	1	1	7	949	4	8	0	1	block_stitching
chr18	hiphase	45538181	0.9929	1133	8	45671465	45734235	62770	45542668	45734235	4	4	715	7	1	2	3	2	1	8	686	23	1	1	0	block_stitching
chr18	hiphase	68462253	0.9964	3020	11	68947290	69008056	60766	68940748	69014768	4	4	864	5	0	0	4	0	0	7	822	41	5	2	0	repeat_indels_excluded
chr18	hiphase	32875301	0.9968	1263	4	32944987	33000178	55191	32875301	33002423	8	7	566	7	2	0	7	3	0	5	555	4	4	0	0	block_stitching
chr18	hiphase	49573649	0.9957	1397	6	49666311	49720858	54547	49606675	49697424	5	6	793	7	1	0	5	1	0	9	769	9	11	0	0	block_stitching
chr18	hiphase	56951190	0.9982	2810	5	57126737	57179488	52751	57059442	57163280	3	3	639	6	1	0	3	1	0	6	625	3	7	0	0	block_stitching
chr18	hiphase	10004200	0.9984	3692	6	10067928	10115267	47339	10004200	10128558	6	4	620	2	0	0	4	0	1	1	581	39	2	0	0	clean_candidate_unphased
chr18	hiphase	48110458	0.9958	4961	21	48743213	48789496	46283	48191444	48771192	6	6	693	4	1	1	6	1	0	3	680	8	5	0	0	block_stitching
chr18	hiphase	41756327	0.999	4823	5	41883050	41928801	45751	41756515	41941032	7	6	538	6	1	1	6	3	0	4	526	6	2	0	0	block_stitching
chr18	hiphase	44009495	0.9989	6643	7	44432563	44478108	45545	44009495	44478108	5	6	589	2	0	0	6	0	0	3	525	65	0	0	0	repeat_indels_excluded
chr18	hiphase	62764377	0.9961	2834	11	62903312	62947238	43926	62789327	62947238	5	4	488	11	1	0	4	4	0	8	467	2	11	0	0	block_stitching
chr18	hiphase	36231419	0.997	2984	9	36417754	36459224	41470	36280812	36459224	9	9	643	3	1	1	9	1	0	2	602	41	3	0	0	block_stitching
chr18	hiphase	75896305	0.998	4583	9	76043630	76083307	39677	75975336	76083307	3	3	722	3	1	0	3	1	0	2	690	29	3	0	0	block_stitching
chr18	hiphase	10004200	0.9984	3692	6	10219411	10258573	39162	10128558	10258573	2	1	513	3	0	0	1	0	0	3	508	4	1	0	0	repeat_indels_excluded
chr18	hiphase	67343392	0.9981	2658	5	67345610	67384357	38747	67343392	67384357	1	1	610	2	0	0	1	0	0	2	521	83	3	0	4	repeat_indels_excluded
chr18	hiphase	39832987	0.9955	2665	12	39935160	39973702	38542	39905638	39973700	1	1	381	1	1	0	1	0	0	1	376	1	1	0	1	block_stitching
chr18	hiphase	21488582	0.9907	970	9	21640383	21678765	38382	21619561	21678765	2	2	387	7	0	0	2	0	0	8	375	2	8	0	0	repeat_indels_excluded
chr18	hiphase	21488582	0.9907	970	9	21522389	21558542	36153	21488582	21548356	6	5	362	9	1	1	5	1	0	15	345	1	7	0	0	block_stitching
chr18	hiphase	46128191	0.9983	2981	5	46615334	46651195	35861	46539489	46651195	1	1	353	2	0	1	1	0	0	3	348	3	0	0	0	repeat_indels_excluded
chr18	hiphase	3495452	0.9979	4708	10	4508359	4541613	33254	4493618	4541613	2	3	462	7	0	0	1	0	0	11	453	1	4	0	0	repeat_indels_excluded
chr18	hiphase	69411389	0.9988	11220	13	71561883	71594919	33036	71547227	71594919	4	4	527	5	0	0	3	0	0	5	454	75	2	0	0	repeat_indels_excluded
chr18	hiphase	39832987	0.9955	2665	12	40328560	40361262	32702	39973700	40361261	3	2	411	3	2	0	2	1	0	2	406	2	1	0	0	block_stitching
chr18	hiphase	39832987	0.9955	2665	12	39848505	39880829	32324	39832987	39873168	1	2	364	5	1	0	1	1	0	6	351	3	7	1	0	block_stitching
chr18	hiphase	46128191	0.9983	2981	5	46507626	46539401	31775	46320856	46539489	4	4	406	4	1	0	4	1	0	3	396	4	3	0	0	block_stitching
